,Unnamed: 0,appname,crawl,state1,state2,DOM_RTED,DOM_Levenshtein,DOM_contentHash,DOM_SIMHASH,VISUAL_BlockHash,VISUAL_PHash,VISUAL_Hyst,VISUAL_PDiff,VISUAL_SIFT,VISUAL_SSIM,HUMAN_CLASSIFICATION,TAGS,state1_content,state1_tags,state1_content_tags,state2_content,state2_tags,state2_content_tags,answer,doc2vec_distance_content,doc2vec_distance_tags,doc2vec_distance_content_tags,doc2vec_distance_all
750,750,yapimalzemeleriburada.com,crawl0,state29,state33,0.003278689,0.046806843,15,0,30,10,4396814.841,0.088265333,60.30580123,0.873001398,1,dynamic content,"{""file_name"": ""state29.html.content"", ""state_name"": ""state29"", ""app_name"": ""yapimalzemeleriburada.com"", ""path"": ""yapimalzemeleriburada.com\\state29.html.content""}","{""file_name"": ""state29.html.tags"", ""state_name"": ""state29"", ""app_name"": ""yapimalzemeleriburada.com"", ""path"": ""yapimalzemeleriburada.com\\state29.html.tags""}","{""file_name"": ""state29.html.content_tags"", ""state_name"": ""state29"", ""app_name"": ""yapimalzemeleriburada.com"", ""path"": ""yapimalzemeleriburada.com\\state29.html.content_tags""}","{""file_name"": ""state33.html.content"", ""state_name"": ""state33"", ""app_name"": ""yapimalzemeleriburada.com"", ""path"": ""yapimalzemeleriburada.com\\state33.html.content""}","{""file_name"": ""state33.html.tags"", ""state_name"": ""state33"", ""app_name"": ""yapimalzemeleriburada.com"", ""path"": ""yapimalzemeleriburada.com\\state33.html.tags""}","{""file_name"": ""state33.html.content_tags"", ""state_name"": ""state33"", ""app_name"": ""yapimalzemeleriburada.com"", ""path"": ""yapimalzemeleriburada.com\\state33.html.content_tags""}",1,0.78233516,0.98982936,0.9095781,0.9278982
751,751,reabiz.ru,crawl0,state14,state17,0.112607099,0.034692225,8,25,75,28,10662970.55,0.405868548,39.17118338,0.640891897,1," ,additionalData","{""file_name"": ""state14.html.content"", ""state_name"": ""state14"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state14.html.content""}","{""file_name"": ""state14.html.tags"", ""state_name"": ""state14"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state14.html.tags""}","{""file_name"": ""state14.html.content_tags"", ""state_name"": ""state14"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state14.html.content_tags""}","{""file_name"": ""state17.html.content"", ""state_name"": ""state17"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state17.html.content""}","{""file_name"": ""state17.html.tags"", ""state_name"": ""state17"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state17.html.tags""}","{""file_name"": ""state17.html.content_tags"", ""state_name"": ""state17"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state17.html.content_tags""}",1,0.7307573,0.9688908,0.82797045,0.84301126
752,752,reabiz.ru,crawl0,state35,state50,0.474114441,0.136482628,481,12,96,24,27683030.58,0.143355148,11.81011193,0.807997602,2,"different content ,different pages","{""file_name"": ""state35.html.content"", ""state_name"": ""state35"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state35.html.content""}","{""file_name"": ""state35.html.tags"", ""state_name"": ""state35"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state35.html.tags""}","{""file_name"": ""state35.html.content_tags"", ""state_name"": ""state35"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state35.html.content_tags""}","{""file_name"": ""state50.html.content"", ""state_name"": ""state50"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state50.html.content""}","{""file_name"": ""state50.html.tags"", ""state_name"": ""state50"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state50.html.tags""}","{""file_name"": ""state50.html.content_tags"", ""state_name"": ""state50"", ""app_name"": ""reabiz.ru"", ""path"": ""reabiz.ru\\state50.html.content_tags""}",0,0.3337261,0.3990623,0.47008294,0.36707267
753,753,ehub.com.br,crawl0,state15,state19,0.0,0.000778718,2,0,0,0,621347.7106,0.001135272,84.69442363,0.993516895,0,,"{""file_name"": ""state15.html.content"", ""state_name"": ""state15"", ""app_name"": ""ehub.com.br"", ""path"": ""ehub.com.br\\state15.html.content""}","{""file_name"": ""state15.html.tags"", ""state_name"": ""state15"", ""app_name"": ""ehub.com.br"", ""path"": ""ehub.com.br\\state15.html.tags""}","{""file_name"": ""state15.html.content_tags"", ""state_name"": ""state15"", ""app_name"": ""ehub.com.br"", ""path"": ""ehub.com.br\\state15.html.content_tags""}","{""file_name"": ""state19.html.content"", ""state_name"": ""state19"", ""app_name"": ""ehub.com.br"", ""path"": ""ehub.com.br\\state19.html.content""}","{""file_name"": ""state19.html.tags"", ""state_name"": ""state19"", ""app_name"": ""ehub.com.br"", ""path"": ""ehub.com.br\\state19.html.tags""}","{""file_name"": ""state19.html.content_tags"", ""state_name"": ""state19"", ""app_name"": ""ehub.com.br"", ""path"": ""ehub.com.br\\state19.html.content_tags""}",1,0.98628986,0.9839309,0.9938365,0.9851764
754,754,openpay.mx,crawl0,state19,state41,0.53088785,0.55060052,227,0,103,22,493861219.3,0.6,15.51,0.78,2,,"{""file_name"": ""state19.html.content"", ""state_name"": ""state19"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state19.html.content""}","{""file_name"": ""state19.html.tags"", ""state_name"": ""state19"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state19.html.tags""}","{""file_name"": ""state19.html.content_tags"", ""state_name"": ""state19"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state19.html.content_tags""}","{""file_name"": ""state41.html.content"", ""state_name"": ""state41"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state41.html.content""}","{""file_name"": ""state41.html.tags"", ""state_name"": ""state41"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state41.html.tags""}","{""file_name"": ""state41.html.content_tags"", ""state_name"": ""state41"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state41.html.content_tags""}",0,0.6645644,0.37411645,0.609535,0.55061054
755,755,openpay.mx,crawl0,state20,state25,0.704604752,0.391693291,316,0,160,32,3065013987.0,0.81,4.52,0.63,2,,"{""file_name"": ""state20.html.content"", ""state_name"": ""state20"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state20.html.content""}","{""file_name"": ""state20.html.tags"", ""state_name"": ""state20"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state20.html.tags""}","{""file_name"": ""state20.html.content_tags"", ""state_name"": ""state20"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state20.html.content_tags""}","{""file_name"": ""state25.html.content"", ""state_name"": ""state25"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state25.html.content""}","{""file_name"": ""state25.html.tags"", ""state_name"": ""state25"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state25.html.tags""}","{""file_name"": ""state25.html.content_tags"", ""state_name"": ""state25"", ""app_name"": ""openpay.mx"", ""path"": ""openpay.mx\\state25.html.content_tags""}",0,0.48694497,0.3460892,0.5442741,0.3928966
756,756,chembridge.com,crawl0,state40,state80,0.146095238,0.168469952,128,0,102,33,24357029.92,0.44,31.92,0.59,2,,"{""file_name"": ""state40.html.content"", ""state_name"": ""state40"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state40.html.content""}","{""file_name"": ""state40.html.tags"", ""state_name"": ""state40"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state40.html.tags""}","{""file_name"": ""state40.html.content_tags"", ""state_name"": ""state40"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state40.html.content_tags""}","{""file_name"": ""state80.html.content"", ""state_name"": ""state80"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state80.html.content""}","{""file_name"": ""state80.html.tags"", ""state_name"": ""state80"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state80.html.tags""}","{""file_name"": ""state80.html.content_tags"", ""state_name"": ""state80"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state80.html.content_tags""}",0,0.6108757,0.70263445,0.5307521,0.6399436
757,757,chembridge.com,crawl0,state100,state140,0.12633833,0.043320937,110,0,102,34,14480597.38,0.61,28.88,0.51,2," ,different pages","{""file_name"": ""state100.html.content"", ""state_name"": ""state100"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state100.html.content""}","{""file_name"": ""state100.html.tags"", ""state_name"": ""state100"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state100.html.tags""}","{""file_name"": ""state100.html.content_tags"", ""state_name"": ""state100"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state100.html.content_tags""}","{""file_name"": ""state140.html.content"", ""state_name"": ""state140"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state140.html.content""}","{""file_name"": ""state140.html.tags"", ""state_name"": ""state140"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state140.html.tags""}","{""file_name"": ""state140.html.content_tags"", ""state_name"": ""state140"", ""app_name"": ""chembridge.com"", ""path"": ""chembridge.com\\state140.html.content_tags""}",0,0.75107294,0.61447275,0.7500045,0.69991827
758,758,edwardlib.org,crawl0,state5,state7,0.4,0.242473227,129,0,50,17,22468773.29,0.297299816,31.64190263,0.807346288,2,,"{""file_name"": ""state5.html.content"", ""state_name"": ""state5"", ""app_name"": ""edwardlib.org"", ""path"": ""edwardlib.org\\state5.html.content""}","{""file_name"": ""state5.html.tags"", ""state_name"": ""state5"", ""app_name"": ""edwardlib.org"", ""path"": ""edwardlib.org\\state5.html.tags""}","{""file_name"": ""state5.html.content_tags"", ""state_name"": ""state5"", ""app_name"": ""edwardlib.org"", ""path"": ""edwardlib.org\\state5.html.content_tags""}","{""file_name"": ""state7.html.content"", ""state_name"": ""state7"", ""app_name"": ""edwardlib.org"", ""path"": ""edwardlib.org\\state7.html.content""}","{""file_name"": ""state7.html.tags"", ""state_name"": ""state7"", ""app_name"": ""edwardlib.org"", ""path"": ""edwardlib.org\\state7.html.tags""}","{""file_name"": ""state7.html.content_tags"", ""state_name"": ""state7"", ""app_name"": ""edwardlib.org"", ""path"": ""edwardlib.org\\state7.html.content_tags""}",0,0.4509646,0.5048889,0.53483844,0.4641098
759,759,flightright.es,crawl0,state6,state13,0.0,0.002559607,7,0,0,0,0.3,3.99e-06,93.0,0.99,0,,"{""file_name"": ""state6.html.content"", ""state_name"": ""state6"", ""app_name"": ""flightright.es"", ""path"": ""flightright.es\\state6.html.content""}","{""file_name"": ""state6.html.tags"", ""state_name"": ""state6"", ""app_name"": ""flightright.es"", ""path"": ""flightright.es\\state6.html.tags""}","{""file_name"": ""state6.html.content_tags"", ""state_name"": ""state6"", ""app_name"": ""flightright.es"", ""path"": ""flightright.es\\state6.html.content_tags""}","{""file_name"": ""state13.html.content"", ""state_name"": ""state13"", ""app_name"": ""flightright.es"", ""path"": ""flightright.es\\state13.html.content""}","{""file_name"": ""state13.html.tags"", ""state_name"": ""state13"", ""app_name"": ""flightright.es"", ""path"": ""flightright.es\\state13.html.tags""}","{""file_name"": ""state13.html.content_tags"", ""state_name"": ""state13"", ""app_name"": ""flightright.es"", ""path"": ""flightright.es\\state13.html.content_tags""}",1,0.9927912,0.98156416,0.9951645,0.9854732
760,760,rationalwiki.org,crawl0,state30,state65,0.992665037,0.482896569,200,18,151,31,577000000000.0,0.994839937,0.568181818,0.078543328,2," ,different pages","{""file_name"": ""state30.html.content"", ""state_name"": ""state30"", ""app_name"": ""rationalwiki.org"", ""path"": ""rationalwiki.org\\state30.html.content""}","{""file_name"": ""state30.html.tags"", ""state_name"": ""state30"", ""app_name"": ""rationalwiki.org"", ""path"": ""rationalwiki.org\\state30.html.tags""}","{""file_name"": ""state30.html.content_tags"", ""state_name"": ""state30"", ""app_name"": ""rationalwiki.org"", ""path"": ""rationalwiki.org\\state30.html.content_tags""}","{""file_name"": ""state65.html.content"", ""state_name"": ""state65"", ""app_name"": ""rationalwiki.org"", ""path"": ""rationalwiki.org\\state65.html.content""}","{""file_name"": ""state65.html.tags"", ""state_name"": ""state65"", ""app_name"": ""rationalwiki.org"", ""path"": ""rationalwiki.org\\state65.html.tags""}","{""file_name"": ""state65.html.content_tags"", ""state_name"": ""state65"", ""app_name"": ""rationalwiki.org"", ""path"": ""rationalwiki.org\\state65.html.content_tags""}",0,0.15526392,0.09560513,0.103796385,0.099500254
761,761,newdomnow.ru,crawl0,state3,state51,0.0,0.000919971,7,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state3.html.content"", ""state_name"": ""state3"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state3.html.content""}","{""file_name"": ""state3.html.tags"", ""state_name"": ""state3"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state3.html.tags""}","{""file_name"": ""state3.html.content_tags"", ""state_name"": ""state3"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state3.html.content_tags""}","{""file_name"": ""state51.html.content"", ""state_name"": ""state51"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state51.html.content""}","{""file_name"": ""state51.html.tags"", ""state_name"": ""state51"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state51.html.tags""}","{""file_name"": ""state51.html.content_tags"", ""state_name"": ""state51"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state51.html.content_tags""}",1,0.98883057,0.9838129,0.9953783,0.9862243
762,762,newdomnow.ru,crawl0,state7,state60,0.002793296,0.000831977,1,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state7.html.content"", ""state_name"": ""state7"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state7.html.content""}","{""file_name"": ""state7.html.tags"", ""state_name"": ""state7"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state7.html.tags""}","{""file_name"": ""state7.html.content_tags"", ""state_name"": ""state7"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state7.html.content_tags""}","{""file_name"": ""state60.html.content"", ""state_name"": ""state60"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state60.html.content""}","{""file_name"": ""state60.html.tags"", ""state_name"": ""state60"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state60.html.tags""}","{""file_name"": ""state60.html.content_tags"", ""state_name"": ""state60"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state60.html.content_tags""}",1,0.9855131,0.98580885,0.9935939,0.9855906
763,763,newdomnow.ru,crawl0,state16,state28,0.0,0.000871955,3,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state16.html.content"", ""state_name"": ""state16"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state16.html.content""}","{""file_name"": ""state16.html.tags"", ""state_name"": ""state16"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state16.html.tags""}","{""file_name"": ""state16.html.content_tags"", ""state_name"": ""state16"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state16.html.content_tags""}","{""file_name"": ""state28.html.content"", ""state_name"": ""state28"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state28.html.content""}","{""file_name"": ""state28.html.tags"", ""state_name"": ""state28"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state28.html.tags""}","{""file_name"": ""state28.html.content_tags"", ""state_name"": ""state28"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state28.html.content_tags""}",1,0.98973006,0.9907149,0.9952489,0.990249
764,764,newdomnow.ru,crawl0,state24,state127,0.0,0.000919974,2,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state24.html.content"", ""state_name"": ""state24"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state24.html.content""}","{""file_name"": ""state24.html.tags"", ""state_name"": ""state24"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state24.html.tags""}","{""file_name"": ""state24.html.content_tags"", ""state_name"": ""state24"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state24.html.content_tags""}","{""file_name"": ""state127.html.content"", ""state_name"": ""state127"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state127.html.content""}","{""file_name"": ""state127.html.tags"", ""state_name"": ""state127"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state127.html.tags""}","{""file_name"": ""state127.html.content_tags"", ""state_name"": ""state127"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state127.html.content_tags""}",1,0.9900852,0.9895203,0.99494845,0.9896579
765,765,newdomnow.ru,crawl0,state31,state53,0.0,0.000771978,3,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state31.html.content"", ""state_name"": ""state31"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state31.html.content""}","{""file_name"": ""state31.html.tags"", ""state_name"": ""state31"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state31.html.tags""}","{""file_name"": ""state31.html.content_tags"", ""state_name"": ""state31"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state31.html.content_tags""}","{""file_name"": ""state53.html.content"", ""state_name"": ""state53"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state53.html.content""}","{""file_name"": ""state53.html.tags"", ""state_name"": ""state53"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state53.html.tags""}","{""file_name"": ""state53.html.content_tags"", ""state_name"": ""state53"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state53.html.content_tags""}",1,0.99067754,0.9938514,0.99435234,0.9923748
766,766,newdomnow.ru,crawl0,state36,state58,0.002793296,0.000787978,4,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state36.html.content"", ""state_name"": ""state36"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state36.html.content""}","{""file_name"": ""state36.html.tags"", ""state_name"": ""state36"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state36.html.tags""}","{""file_name"": ""state36.html.content_tags"", ""state_name"": ""state36"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state36.html.content_tags""}","{""file_name"": ""state58.html.content"", ""state_name"": ""state58"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state58.html.content""}","{""file_name"": ""state58.html.tags"", ""state_name"": ""state58"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state58.html.tags""}","{""file_name"": ""state58.html.content_tags"", ""state_name"": ""state58"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state58.html.content_tags""}",1,0.9910256,0.98635,0.99439484,0.9885256
767,767,newdomnow.ru,crawl0,state41,state102,0.0,0.000819977,1,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state41.html.content"", ""state_name"": ""state41"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state41.html.content""}","{""file_name"": ""state41.html.tags"", ""state_name"": ""state41"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state41.html.tags""}","{""file_name"": ""state41.html.content_tags"", ""state_name"": ""state41"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state41.html.content_tags""}","{""file_name"": ""state102.html.content"", ""state_name"": ""state102"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state102.html.content""}","{""file_name"": ""state102.html.tags"", ""state_name"": ""state102"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state102.html.tags""}","{""file_name"": ""state102.html.content_tags"", ""state_name"": ""state102"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state102.html.content_tags""}",1,0.98669124,0.9877765,0.99398875,0.9872585
768,768,newdomnow.ru,crawl0,state44,state134,0.0,0.000787978,5,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state44.html.content"", ""state_name"": ""state44"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state44.html.content""}","{""file_name"": ""state44.html.tags"", ""state_name"": ""state44"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state44.html.tags""}","{""file_name"": ""state44.html.content_tags"", ""state_name"": ""state44"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state44.html.content_tags""}","{""file_name"": ""state134.html.content"", ""state_name"": ""state134"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state134.html.content""}","{""file_name"": ""state134.html.tags"", ""state_name"": ""state134"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state134.html.tags""}","{""file_name"": ""state134.html.content_tags"", ""state_name"": ""state134"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state134.html.content_tags""}",1,0.9863626,0.9890411,0.9950151,0.98778117
769,769,newdomnow.ru,crawl0,state46,state98,0.0,0.000695981,3,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state46.html.content"", ""state_name"": ""state46"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state46.html.content""}","{""file_name"": ""state46.html.tags"", ""state_name"": ""state46"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state46.html.tags""}","{""file_name"": ""state46.html.content_tags"", ""state_name"": ""state46"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state46.html.content_tags""}","{""file_name"": ""state98.html.content"", ""state_name"": ""state98"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state98.html.content""}","{""file_name"": ""state98.html.tags"", ""state_name"": ""state98"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state98.html.tags""}","{""file_name"": ""state98.html.content_tags"", ""state_name"": ""state98"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state98.html.content_tags""}",1,0.98934376,0.99006236,0.99430466,0.98944587
770,770,newdomnow.ru,crawl0,state49,state60,0.0,0.000879975,1,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state49.html.content"", ""state_name"": ""state49"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state49.html.content""}","{""file_name"": ""state49.html.tags"", ""state_name"": ""state49"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state49.html.tags""}","{""file_name"": ""state49.html.content_tags"", ""state_name"": ""state49"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state49.html.content_tags""}","{""file_name"": ""state60.html.content"", ""state_name"": ""state60"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state60.html.content""}","{""file_name"": ""state60.html.tags"", ""state_name"": ""state60"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state60.html.tags""}","{""file_name"": ""state60.html.content_tags"", ""state_name"": ""state60"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state60.html.content_tags""}",1,0.984639,0.9910228,0.9931948,0.987817
771,771,newdomnow.ru,crawl0,state52,state111,0.0,0.000695981,5,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state52.html.content"", ""state_name"": ""state52"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state52.html.content""}","{""file_name"": ""state52.html.tags"", ""state_name"": ""state52"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state52.html.tags""}","{""file_name"": ""state52.html.content_tags"", ""state_name"": ""state52"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state52.html.content_tags""}","{""file_name"": ""state111.html.content"", ""state_name"": ""state111"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state111.html.content""}","{""file_name"": ""state111.html.tags"", ""state_name"": ""state111"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state111.html.tags""}","{""file_name"": ""state111.html.content_tags"", ""state_name"": ""state111"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state111.html.content_tags""}",1,0.98925805,0.98531896,0.99411386,0.98704493
772,772,newdomnow.ru,crawl0,state54,state141,0.0,0.000787978,2,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state54.html.content"", ""state_name"": ""state54"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state54.html.content""}","{""file_name"": ""state54.html.tags"", ""state_name"": ""state54"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state54.html.tags""}","{""file_name"": ""state54.html.content_tags"", ""state_name"": ""state54"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state54.html.content_tags""}","{""file_name"": ""state141.html.content"", ""state_name"": ""state141"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state141.html.content""}","{""file_name"": ""state141.html.tags"", ""state_name"": ""state141"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state141.html.tags""}","{""file_name"": ""state141.html.content_tags"", ""state_name"": ""state141"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state141.html.content_tags""}",1,0.9906525,0.99162513,0.9947984,0.99114937
773,773,newdomnow.ru,crawl0,state58,state93,0.0,0.000671981,3,0,0,0,0.0,0.0,97.10144928,1.0,0,,"{""file_name"": ""state58.html.content"", ""state_name"": ""state58"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state58.html.content""}","{""file_name"": ""state58.html.tags"", ""state_name"": ""state58"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state58.html.tags""}","{""file_name"": ""state58.html.content_tags"", ""state_name"": ""state58"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state58.html.content_tags""}","{""file_name"": ""state93.html.content"", ""state_name"": ""state93"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state93.html.content""}","{""file_name"": ""state93.html.tags"", ""state_name"": ""state93"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state93.html.tags""}","{""file_name"": ""state93.html.content_tags"", ""state_name"": ""state93"", ""app_name"": ""newdomnow.ru"", ""path"": ""newdomnow.ru\\state93.html.content_tags""}",1,0.9883873,0.9873216,0.99442464,0.98776317
